# Tiger Style tidy baseline — see docs/plans/001-*.md item 2. Only
# shrinks: a listed function/file that grows past its recorded count fails tidy.
src/tui/widgets/animated_border.zig|function_length|render|85
src/tui/widgets/animated_border.zig|line_length|-|1
src/tui/widgets/animated_text.zig|line_length|-|8
src/tui/widgets/area_chart.zig|line_length|-|1
src/tui/widgets/autocomplete.zig|line_length|-|1
src/tui/widgets/autocomplete.zig|missing_header|-|1
src/tui/widgets/barchart.zig|function_length|render|84
src/tui/widgets/barchart.zig|line_length|-|1
src/tui/widgets/block.zig|line_length|-|17
src/tui/widgets/box_plot.zig|function_length|fiveNumberSummary|78
src/tui/widgets/box_plot.zig|function_length|render|180
src/tui/widgets/box_plot.zig|line_length|-|19
src/tui/widgets/bracket_viewer.zig|line_length|-|10
src/tui/widgets/bubble_chart.zig|function_length|render|85
src/tui/widgets/bubble_chart.zig|function_length|renderAxes|77
src/tui/widgets/bubble_chart.zig|line_length|-|4
src/tui/widgets/bullet_chart.zig|function_length|render|124
src/tui/widgets/bullet_chart.zig|line_length|-|16
src/tui/widgets/bump_chart.zig|function_length|render|73
src/tui/widgets/bump_chart.zig|line_length|-|13
src/tui/widgets/calendar.zig|function_length|render|179
src/tui/widgets/calendar.zig|line_length|-|14
src/tui/widgets/calendar.zig|missing_header|-|1
src/tui/widgets/calendar_heatmap.zig|function_length|render|109
src/tui/widgets/calendar_heatmap.zig|line_length|-|4
src/tui/widgets/candlestick_chart.zig|function_length|render|130
src/tui/widgets/candlestick_chart.zig|line_length|-|12
src/tui/widgets/canvas.zig|missing_header|-|1
src/tui/widgets/carousel.zig|function_length|renderIndicatorRow|76
src/tui/widgets/checkbox.zig|line_length|-|1
src/tui/widgets/checkbox.zig|missing_header|-|1
src/tui/widgets/chord_diagram.zig|function_length|render|101
src/tui/widgets/chord_diagram.zig|line_length|-|5
src/tui/widgets/chunkedbuffer.zig|line_length|-|3
src/tui/widgets/chunkedbuffer.zig|missing_header|-|1
src/tui/widgets/color_picker.zig|line_length|-|4
src/tui/widgets/colorswatch.zig|function_length|render|124
src/tui/widgets/command_bar.zig|line_length|-|4
src/tui/widgets/completion_popup.zig|function_length|render|78
src/tui/widgets/completion_popup.zig|line_length|-|3
src/tui/widgets/completion_popup.zig|missing_header|-|1
src/tui/widgets/configeditor.zig|function_length|render|92
src/tui/widgets/configeditor.zig|line_length|-|4
src/tui/widgets/configeditor.zig|missing_header|-|1
src/tui/widgets/context_menu.zig|function_length|render|144
src/tui/widgets/context_menu.zig|line_length|-|9
src/tui/widgets/countdown_timer.zig|line_length|-|3
src/tui/widgets/debug.zig|line_length|-|13
src/tui/widgets/debug.zig|missing_header|-|1
src/tui/widgets/debug.zig|time_usage|-|1
src/tui/widgets/debugger.zig|line_length|-|25
src/tui/widgets/debugger.zig|missing_header|-|1
src/tui/widgets/dialog.zig|missing_header|-|1
src/tui/widgets/diffstat.zig|function_length|render|155
src/tui/widgets/diffstat.zig|line_length|-|7
src/tui/widgets/donut_chart.zig|line_length|-|11
src/tui/widgets/dot_plot.zig|function_length|render|88
src/tui/widgets/dot_plot.zig|line_length|-|1
src/tui/widgets/editor.zig|catch_unreachable|-|1
src/tui/widgets/editor.zig|function_length|render|138
src/tui/widgets/editor.zig|line_length|-|4
src/tui/widgets/editor.zig|missing_header|-|1
